,site,plot,sub_site,Shan,Simp,richness,Jaccard,Rao,sd.height,Wavelength,method,Reflectance_mean,Reflectance_sd,Reflectance_cv,Reflectance_max,Reflectance_min
1297,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1369,hetero,0.36118195,0.034548602,9.56542875,0.4092785,0.328547
1298,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1278,hetero,0.443301525,0.046679283,10.52991703,0.4786664,0.3768041
1299,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2098,hetero,0.1201395,0.021751109,18.10487739,0.1526001,0.1074152
1300,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2007,hetero,0.108481658,0.02827195,26.0615026,0.1507184,0.0910424
1301,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1916,hetero,NA,NA,NA,NA,NA
1302,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1825,hetero,NA,NA,NA,NA,NA
1303,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2402,hetero,NA,NA,NA,NA,NA
1304,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2311,hetero,0.109767178,0.020810935,18.95915993,0.1406017,0.09588277
1305,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1643,hetero,0.283927575,0.03499504,12.32534023,0.3329023,0.2502662
1306,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1552,hetero,0.2170429,0.030013546,13.82839316,0.2610635,0.1935726
1307,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2372,hetero,0.098231618,0.018846258,19.18553165,0.1235126,0.07951294
1308,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2281,hetero,0.124774825,0.021778812,17.4544923,0.1573576,0.1117057
1309,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1370,hetero,0.3563319,0.033192567,9.315070199,0.4027465,0.3254474
1310,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1279,hetero,0.443520025,0.046650201,10.51817238,0.478944,0.3770762
1311,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2099,hetero,0.12037415,0.02192113,18.21082861,0.1530461,0.1076764
1312,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2008,hetero,0.108549418,0.030733742,28.31313413,0.154454,0.08944792
1313,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1917,hetero,NA,NA,NA,NA,NA
1314,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1826,hetero,NA,NA,NA,NA,NA
1315,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2403,hetero,NA,NA,NA,NA,NA
1316,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2312,hetero,0.110282593,0.021334799,19.34557229,0.1420512,0.09659991
1317,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1644,hetero,0.28433855,0.034995875,12.30781921,0.3332958,0.2506385
1318,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1553,hetero,0.217869775,0.030036788,13.78657853,0.2619003,0.1942863
1319,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2373,hetero,0.096290115,0.016728717,17.37324418,0.1183844,0.07862585
1320,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2282,hetero,0.1243106,0.022215937,17.87131338,0.1575299,0.1112002
1321,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1371,hetero,0.352506425,0.028389454,8.053599034,0.3904384,0.3216588
1322,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1280,hetero,0.443733075,0.046627473,10.50800023,0.4791892,0.3773354
1323,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2100,hetero,0.1208062,0.022384457,18.529229,0.1541437,0.1071287
1324,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2009,hetero,0.108354333,0.031867666,29.41060635,0.1558672,0.08759981
1325,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1918,hetero,NA,NA,NA,NA,NA
1326,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1827,hetero,NA,NA,NA,NA,NA
1327,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2404,hetero,NA,NA,NA,NA,NA
1328,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2313,hetero,0.110675903,0.021552405,19.47343917,0.1428757,0.09810747
1329,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1645,hetero,0.28470455,0.035002402,12.29428971,0.3336529,0.2509541
1330,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1554,hetero,0.218688225,0.030059783,13.7454968,0.2627329,0.1950088
1331,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2374,hetero,0.093304555,0.013896762,14.89398007,0.1104088,0.07657585
1332,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2283,hetero,0.1241098,0.022118115,17.82140924,0.1568794,0.1100065
1333,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1372,hetero,0.3526363,0.030242436,8.576098274,0.3915566,0.3181193
1334,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1281,hetero,0.443922275,0.046594257,10.49603931,0.4794292,0.3775789
1335,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2101,hetero,0.12142745,0.022689043,18.68526715,0.1552659,0.1072389
1336,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2010,hetero,0.1069919,0.032862588,30.71502426,0.1558824,0.08490991
1337,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1919,hetero,NA,NA,NA,NA,NA
1338,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1828,hetero,NA,NA,NA,NA,NA
1339,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2405,hetero,NA,NA,NA,NA,NA
1340,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2314,hetero,0.11031043,0.020701008,18.76613831,0.1411568,0.0978689
1341,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1646,hetero,0.28508265,0.035056645,12.29701113,0.3341177,0.2512926
1342,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1555,hetero,0.219500625,0.030108207,13.71668383,0.2636006,0.1957271
1343,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2375,hetero,0.09314806,0.01227673,13.17980199,0.1081071,0.07805133
1344,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2284,hetero,0.1233948,0.022599139,18.31449892,0.1568517,0.1077726
1345,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1373,hetero,0.359873925,0.034999484,9.725484874,0.4014255,0.3179997
1346,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1282,hetero,0.444103925,0.046535447,10.47850378,0.4796491,0.3778539
1347,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2102,hetero,0.12159845,0.022556555,18.55003481,0.1552873,0.1081015
1348,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2011,hetero,0.106876285,0.033996433,31.80914557,0.1577335,0.08640477
1349,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1920,hetero,NA,NA,NA,NA,NA
1350,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1829,hetero,NA,NA,NA,NA,NA
1351,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2406,hetero,NA,NA,NA,NA,NA
1352,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2315,hetero,0.110150198,0.020041061,18.19430354,0.1401725,0.09874349
1353,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1647,hetero,0.285448075,0.035055171,12.28075235,0.3344864,0.2516496
1354,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1556,hetero,0.220343275,0.030152913,13.68451701,0.2644906,0.196473
1355,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2376,hetero,0.094700485,0.012402557,13.09661384,0.111872,0.08332546
1356,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2285,hetero,0.1225414,0.021860354,17.83915839,0.154794,0.1076266
1357,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1374,hetero,0.361272725,0.034729826,9.613187911,0.4029156,0.3205542
1358,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1283,hetero,0.4442486,0.046513545,10.47016137,0.4798708,0.3780374
1359,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2103,hetero,0.1220288,0.023125869,18.95115633,0.1566049,0.1085683
1360,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2012,hetero,0.107604343,0.031615704,29.38143841,0.1549057,0.08864615
1361,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1921,hetero,NA,NA,NA,NA,NA
1362,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1830,hetero,NA,NA,NA,NA,NA
1363,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2407,hetero,NA,NA,NA,NA,NA
1364,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2316,hetero,0.10951628,0.020089612,18.34395005,0.1394232,0.09719158
1365,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1648,hetero,0.285831175,0.035130154,12.29052582,0.3349567,0.2519318
1366,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1557,hetero,0.2211654,0.030172081,13.64231523,0.2653067,0.1971482
1367,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2377,hetero,0.096991583,0.012332622,12.71514708,0.1142983,0.08801068
1368,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2286,hetero,0.122181775,0.020889515,17.09707916,0.1527671,0.1074326
1369,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1375,hetero,0.3647673,0.036639832,10.04471386,0.4131866,0.327455
1370,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1284,hetero,0.4443822,0.046518885,10.46821528,0.4801302,0.3781588
1371,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2104,hetero,0.122385575,0.023572783,19.26107942,0.1576422,0.1089774
1372,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2013,hetero,0.107871838,0.029136616,27.01040083,0.1512811,0.08935586
1373,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1922,hetero,NA,NA,NA,NA,NA
1374,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1831,hetero,NA,NA,NA,NA,NA
1375,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2408,hetero,NA,NA,NA,NA,NA
1376,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2317,hetero,0.108154555,0.019780459,18.28906688,0.1374846,0.09425648
1377,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1649,hetero,0.286233275,0.035235936,12.31021655,0.3354852,0.2521969
1378,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1558,hetero,0.221957225,0.030214076,13.61256702,0.2661316,0.1977992
1379,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2378,hetero,0.102266045,0.012922138,12.63580513,0.1201265,0.09008279
1380,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2287,hetero,0.121776175,0.02039326,16.74651064,0.1518384,0.1078954
1381,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1376,hetero,0.362103225,0.037687453,10.40793079,0.4113702,0.3232956
1382,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1285,hetero,0.44446855,0.046501912,10.4623627,0.4802872,0.378281
1383,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2105,hetero,0.122861075,0.023300179,18.96465521,0.1576265,0.1090671
1384,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2014,hetero,0.108946145,0.027517169,25.25758836,0.1494375,0.08870684
1385,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1923,hetero,NA,NA,NA,NA,NA
1386,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1832,hetero,NA,NA,NA,NA,NA
1387,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2409,hetero,NA,NA,NA,NA,NA
1388,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2318,hetero,0.107864175,0.020327274,18.84525054,0.1378408,0.09274712
1389,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1650,hetero,0.2865449,0.03526527,12.3070659,0.3357973,0.2523864
1390,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1559,hetero,0.222752225,0.030274806,13.59124758,0.266985,0.1984323
1391,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2379,hetero,0.105577998,0.01219042,11.54636417,0.1201591,0.09269542
1392,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2288,hetero,0.1210152,0.018993389,15.69504413,0.1490167,0.1084533
1393,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1377,hetero,0.3518744,0.029728769,8.448687592,0.3902511,0.3194484
1394,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1286,hetero,0.444506625,0.046499116,10.4608375,0.4803854,0.3783464
1395,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2106,hetero,0.123808575,0.023203767,18.74164769,0.1583073,0.1095037
1396,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2015,hetero,0.10864685,0.024756083,22.78582719,0.1447545,0.08919556
1397,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1924,hetero,NA,NA,NA,NA,NA
1398,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1833,hetero,NA,NA,NA,NA,NA
1399,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2410,hetero,NA,NA,NA,NA,NA
1400,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2319,hetero,0.108229243,0.021937529,20.26950224,0.1409778,0.09428838
1401,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1651,hetero,0.2868387,0.035325703,12.31552907,0.3361452,0.2525582
1402,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1560,hetero,0.22354585,0.030335625,13.57020253,0.2678379,0.1990626
1403,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2380,hetero,0.103523935,0.010081587,9.738411333,0.1169626,0.09563019
1404,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2289,hetero,0.121372,0.018283008,15.063613,0.1484498,0.1099746
1405,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1378,hetero,0.34758405,0.030794534,8.859593605,0.3865326,0.3124244
1406,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1287,hetero,0.444542225,0.046470254,10.45350723,0.4804789,0.3784424
1407,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2107,hetero,0.124518925,0.022958096,18.437435,0.158623,0.1101934
1408,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2016,hetero,0.107600843,0.024224901,22.51367243,0.1420012,0.08571269
1409,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1925,hetero,NA,NA,NA,NA,NA
1410,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1834,hetero,NA,NA,NA,NA,NA
1411,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2411,hetero,NA,NA,NA,NA,NA
1412,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2320,hetero,0.108847983,0.022412828,20.59094506,0.1423779,0.09577025
1413,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1652,hetero,0.2871132,0.035319643,12.30164384,0.3363697,0.2527438
1414,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1561,hetero,0.22434265,0.030381998,13.54267594,0.2686838,0.1997505
1415,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2381,hetero,0.10040634,0.00904786,9.011244076,0.1127929,0.09218337
1416,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2290,hetero,0.121805225,0.017681981,14.51660273,0.1480402,0.1108127
1417,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1379,hetero,0.34211545,0.042190446,12.33222469,0.3891224,0.2884959
1418,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1288,hetero,0.444555275,0.046415346,10.44084923,0.4804947,0.3785558
1419,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2108,hetero,0.1253371,0.022703186,18.11369988,0.1590515,0.110603
1420,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2017,hetero,0.107389998,0.024620879,22.92660333,0.1424237,0.08518942
1421,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1926,hetero,NA,NA,NA,NA,NA
1422,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1835,hetero,NA,NA,NA,NA,NA
1423,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2412,hetero,NA,NA,NA,NA,NA
1424,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2321,hetero,0.10955978,0.022054098,20.12973921,0.1425839,0.0967315
1425,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1653,hetero,0.2872898,0.035285654,12.28225086,0.3364626,0.2528721
1426,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1562,hetero,0.225145525,0.030399234,13.50203764,0.2694796,0.2004272
1427,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2382,hetero,0.09597348,0.009780748,10.19109466,0.1080793,0.08417326
1428,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2291,hetero,0.12161725,0.016835307,13.8428612,0.1465125,0.1106471
1429,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1380,hetero,0.339656475,0.04666046,13.73754467,0.3918566,0.2802364
1430,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1289,hetero,0.444542075,0.046366119,10.43008553,0.4805387,0.3786366
1431,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2109,hetero,0.12576755,0.02281169,18.13797776,0.1598013,0.1118979
1432,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2018,hetero,0.107294445,0.025111392,23.40418645,0.1433714,0.08532925
1433,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1927,hetero,NA,NA,NA,NA,NA
1434,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1836,hetero,NA,NA,NA,NA,NA
1435,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2413,hetero,NA,NA,NA,NA,NA
1436,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2322,hetero,0.11040743,0.022703826,20.56367609,0.1444347,0.09811815
1437,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1654,hetero,0.28753345,0.035331683,12.28785139,0.3367759,0.2530889
1438,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1563,hetero,0.22595695,0.030423445,13.46426627,0.2703004,0.2011349
1439,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2383,hetero,0.09201108,0.011539944,12.54190641,0.1072611,0.08182528
1440,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2292,hetero,0.1210518,0.017403442,14.37685528,0.1468158,0.1087316
1441,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1381,hetero,0.34271895,0.051523129,15.03363889,0.4069526,0.2819015
1442,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1290,hetero,0.444534925,0.046304898,10.4164814,0.4806418,0.3787444
1443,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2110,hetero,0.125486075,0.023322451,18.58568821,0.1604232,0.1125428
1444,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2019,hetero,0.1073176,0.026229882,24.4413614,0.1454141,0.08575548
1445,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1928,hetero,NA,NA,NA,NA,NA
1446,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1837,hetero,NA,NA,NA,NA,NA
1447,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2414,hetero,NA,NA,NA,NA,NA
1448,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2323,hetero,0.110688835,0.021891218,19.7772595,0.1434686,0.09794334
1449,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1655,hetero,0.2877863,0.035353347,12.28458304,0.3370306,0.2532836
1450,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1564,hetero,0.22674035,0.03042595,13.41885108,0.2710633,0.2018346
1451,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2384,hetero,0.091842818,0.011209986,12.20562117,0.1081765,0.08333287
1452,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2293,hetero,0.120008375,0.017097549,14.24696313,0.1452492,0.1075722
1453,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1382,hetero,0.341622425,0.052964199,15.50372421,0.408796,0.2799416
1454,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1291,hetero,0.4444622,0.046252748,10.40645248,0.4806622,0.3787706
1455,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2111,hetero,0.125383575,0.023220266,18.51938395,0.1601391,0.1116725
1456,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2020,hetero,0.10752109,0.02713927,25.24088079,0.1472131,0.08629272
1457,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1929,hetero,NA,NA,NA,NA,NA
1458,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1838,hetero,NA,NA,NA,NA,NA
1459,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2415,hetero,NA,NA,NA,NA,NA
1460,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2324,hetero,0.109571198,0.021686382,19.79204644,0.1419808,0.09646855
1461,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1656,hetero,0.288007775,0.035330065,12.26705258,0.3372122,0.2535141
1462,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1565,hetero,0.227488025,0.030461501,13.39037552,0.2718328,0.2024529
1463,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2142,hetero,0.13503225,0.023506918,17.40837349,0.1700083,0.1191705
1464,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2051,hetero,0.11210381,0.024320179,21.69433764,0.1484532,0.09829666
1465,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1383,hetero,0.33924055,0.049626417,14.62868062,0.402902,0.2825861
1466,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,1292,hetero,0.44432065,0.046202936,10.39855699,0.4806275,0.378725
1467,HE,1,QHI:HE1,1.856441919,0.75591029,15,0.665017698,0.286536009,4.977312163,2112,hetero,0.125223375,0.022591817,18.04121394,0.1589687,0.1112011
